16041.0;-0.0;0.18;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16051.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16061.0;-0.0;0.18;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16071.0;-0.0;0.18;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16081.0;-0.0;0.19;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16091.0;-0.0;0.18;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16101.0;-0.0;0.19;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16111.0;-0.0;0.18;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16121.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16131.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16141.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16151.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16161.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16172.0;-0.0;0.18;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16182.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16191.0;-0.0;0.16;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16201.0;-0.0;0.16;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16211.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16221.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16231.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16241.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16251.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16261.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16271.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16281.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16291.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16311.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16321.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16331.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16342.0;-0.0;0.16;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16351.0;-0.0;0.16;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16361.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16371.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16381.0;-0.0;0.16;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16392.0;-0.0;0.16;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16401.0;-0.0;0.16;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16411.0;-0.0;0.16;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16421.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16431.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16441.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16451.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16461.0;-0.0;0.16;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16472.0;-0.0;0.16;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16481.0;-0.0;0.16;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16491.0;-0.0;0.16;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16501.0;-0.0;0.16;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16512.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16521.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16531.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16541.0;-0.0;0.16;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16551.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16561.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16571.0;-0.0;0.16;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16581.0;-0.0;0.16;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16591.0;-0.0;0.16;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16602.0;-0.0;0.15;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16611.0;-0.0;0.16;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16621.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16631.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16642.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16651.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16661.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16671.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16681.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16691.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16701.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16711.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16721.0;-0.0;0.18;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16731.0;-0.0;0.19;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16741.0;-0.0;0.19;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16751.0;-0.0;0.19;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16761.0;-0.0;0.18;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16772.0;-0.0;0.18;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16781.0;-0.0;0.19;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16791.0;-0.0;0.2;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16801.0;-0.0;0.2;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16812.0;-0.0;0.2;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16821.0;-0.0;0.19;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16831.0;-0.0;0.18;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16841.0;-0.0;0.18;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16851.0;-0.0;0.18;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16861.0;-0.0;0.18;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16871.0;-0.0;0.18;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16881.0;-0.0;0.19;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16891.0;-0.0;0.2;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16901.0;-0.0;0.19;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16912.0;-0.0;0.18;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16921.0;-0.0;0.18;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16931.0;-0.0;0.19;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16942.0;-0.0;0.18;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16951.0;-0.0;0.19;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16961.0;-0.0;0.19;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16971.0;-0.0;0.2;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16982.0;-0.0;0.19;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
16991.0;-0.0;0.2;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17001.0;-0.0;0.2;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17011.0;-0.0;0.19;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17021.0;-0.0;0.19;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17031.0;-0.0;0.18;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17041.0;-0.0;0.18;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17051.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17061.0;-0.0;0.18;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17072.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17081.0;-0.0;0.16;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17091.0;-0.0;0.16;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17101.0;-0.0;0.16;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17112.0;-0.0;0.16;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17121.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17131.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17141.0;-0.0;0.16;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17152.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17161.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17171.0;-0.0;0.16;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17181.0;-0.0;0.16;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17191.0;-0.0;0.16;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17201.0;-0.0;0.16;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17211.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17221.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17231.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17242.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17251.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17261.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17271.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17282.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17291.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17301.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17311.0;-0.0;0.16;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17332.0;-0.0;0.18;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17341.0;-0.0;0.18;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17351.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17361.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17372.0;-0.0;0.18;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17381.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17391.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17401.0;-0.0;0.16;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17412.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17421.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17431.0;-0.0;0.16;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17441.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17452.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17461.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17471.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17481.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17491.0;-0.0;0.16;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17501.0;-0.0;0.17;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17511.0;-0.0;0.18;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17521.0;-0.0;0.18;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17531.0;-0.0;0.19;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17542.0;-0.0;0.18;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17551.0;-0.0;0.18;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
17561.0;-0.0;0.18;-0.0;1000;1000;1000;0;0;0;0;0;0;0;0;0;
